PROLIFIC_PID,STUDY_ID,SESSION_ID,modo,registro_id,indice_asignacion,consentimiento,edad_18_mas,permiso_vigente,comprende_espanol,no_conduce_ahora,orden,simbolo_primero,velocidad_primera_kmh,velocidad_naranja_kmh,velocidad_platano_kmh,confianza_naranja,confianza_platano,tiempo_primera_s,tiempo_segunda_s,respuesta_abierta,inicio_utc,primera_render_utc,segunda_render_utc,fin_utc,origen_dato,version_app
,,,docente,SIM-000328,327,True,True,True,True,True,naranja_primero,naranja,90,90,50,46,83,10.059,6.917,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-03T22:09:00.000Z,2026-09-03T22:09:12.000Z,2026-09-03T22:09:23.309Z,2026-09-03T22:09:36.726Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000329,328,True,True,True,True,True,naranja_primero,naranja,110,110,70,60,68,5.934,1.415,Me guié por la forma y por el contraste entre ambos símbolos.,2026-09-03T22:16:00.000Z,2026-09-03T22:16:12.000Z,2026-09-03T22:16:19.184Z,2026-09-03T22:16:27.099Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000330,329,True,True,True,True,True,platano_primero,platano,90,90,90,72,57,4.772,4.023,Pensé en cómo se verían las siluetas desde lejos y comparé sus formas.,2026-09-03T22:23:00.000Z,2026-09-03T22:23:12.000Z,2026-09-03T22:23:18.022Z,2026-09-03T22:23:28.545Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000331,330,True,True,True,True,True,platano_primero,platano,70,110,70,77,79,6.382,15.935,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-03T22:30:00.000Z,2026-09-03T22:30:12.000Z,2026-09-03T22:30:19.632Z,2026-09-03T22:30:42.067Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000332,331,True,True,True,True,True,platano_primero,platano,50,70,50,62,64,8.682,9.046,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-03T22:37:00.000Z,2026-09-03T22:37:12.000Z,2026-09-03T22:37:21.932Z,2026-09-03T22:37:37.478Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000333,332,True,True,True,True,True,naranja_primero,naranja,110,110,70,67,73,7.812,5.831,Elegí categorías centrales porque imaginé una convención fácil de coordinar.,2026-09-03T22:44:00.000Z,2026-09-03T22:44:12.000Z,2026-09-03T22:44:21.062Z,2026-09-03T22:44:33.393Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000334,333,True,True,True,True,True,naranja_primero,naranja,110,110,90,91,81,8.607,4.181,"Comparé peso aparente y forma, sin asumir que existiera una respuesta correcta.",2026-09-03T22:51:00.000Z,2026-09-03T22:51:12.000Z,2026-09-03T22:51:21.857Z,2026-09-03T22:51:32.538Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000335,334,True,True,True,True,True,platano_primero,platano,70,110,70,45,68,5.802,7.63,Elegí categorías centrales porque imaginé una convención fácil de coordinar.,2026-09-03T22:58:00.000Z,2026-09-03T22:58:12.000Z,2026-09-03T22:58:19.052Z,2026-09-03T22:58:33.182Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000336,335,True,True,True,True,True,naranja_primero,naranja,90,90,70,79,81,4.011,4.1,Pensé en cómo se verían las siluetas desde lejos y comparé sus formas.,2026-09-03T23:05:00.000Z,2026-09-03T23:05:12.000Z,2026-09-03T23:05:17.261Z,2026-09-03T23:05:27.861Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000337,336,True,True,True,True,True,platano_primero,platano,70,90,70,58,63,4.836,9.9,Pensé en cómo se verían las siluetas desde lejos y comparé sus formas.,2026-09-03T23:12:00.000Z,2026-09-03T23:12:12.000Z,2026-09-03T23:12:18.086Z,2026-09-03T23:12:34.486Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000338,337,True,True,True,True,True,naranja_primero,naranja,110,110,70,67,73,5.642,8.417,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-03T23:19:00.000Z,2026-09-03T23:19:12.000Z,2026-09-03T23:19:18.892Z,2026-09-03T23:19:33.809Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000339,338,True,True,True,True,True,naranja_primero,naranja,70,70,50,91,70,10.354,6.185,Fue una elección por contraste visual entre una figura compacta y otra alargada.,2026-09-03T23:26:00.000Z,2026-09-03T23:26:12.000Z,2026-09-03T23:26:23.604Z,2026-09-03T23:26:36.289Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000340,339,True,True,True,True,True,platano_primero,platano,50,70,50,58,59,7.373,5.043,Me basé en la geometría de las señales y en una asociación espontánea.,2026-09-03T23:33:00.000Z,2026-09-03T23:33:12.000Z,2026-09-03T23:33:20.623Z,2026-09-03T23:33:32.166Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000341,340,True,True,True,True,True,naranja_primero,naranja,50,50,50,70,86,7.366,8.751,Usé una intuición visual y mantuve una diferencia moderada entre las señales.,2026-09-03T23:40:00.000Z,2026-09-03T23:40:12.000Z,2026-09-03T23:40:20.616Z,2026-09-03T23:40:35.867Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000342,341,True,True,True,True,True,platano_primero,platano,70,90,70,68,72,11.356,11.835,Pensé en cómo se verían las siluetas desde lejos y comparé sus formas.,2026-09-03T23:47:00.000Z,2026-09-03T23:47:12.000Z,2026-09-03T23:47:24.606Z,2026-09-03T23:47:42.941Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000343,342,True,True,True,True,True,naranja_primero,naranja,90,90,50,58,63,7.477,11.254,Fue una elección por contraste visual entre una figura compacta y otra alargada.,2026-09-03T23:54:00.000Z,2026-09-03T23:54:12.000Z,2026-09-03T23:54:20.727Z,2026-09-03T23:54:38.481Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000344,343,True,True,True,True,True,naranja_primero,naranja,90,90,50,97,72,10.575,10.591,Intenté escoger opciones que otra persona pudiera considerar puntos focales.,2026-09-04T00:01:00.000Z,2026-09-04T00:01:12.000Z,2026-09-04T00:01:23.825Z,2026-09-04T00:01:40.916Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000345,344,True,True,True,True,True,naranja_primero,naranja,70,70,70,83,87,3.56,8.109,Usé una intuición visual y mantuve una diferencia moderada entre las señales.,2026-09-04T00:08:00.000Z,2026-09-04T00:08:12.000Z,2026-09-04T00:08:16.810Z,2026-09-04T00:08:31.419Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000346,345,True,True,True,True,True,platano_primero,platano,30,50,30,71,63,1.634,4.108,La curva de un símbolo y la geometría del otro orientaron mi elección.,2026-09-04T00:15:00.000Z,2026-09-04T00:15:12.000Z,2026-09-04T00:15:14.884Z,2026-09-04T00:15:25.492Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000347,346,True,True,True,True,True,naranja_primero,naranja,90,90,50,67,71,11.791,8.698,Usé una intuición visual y mantuve una diferencia moderada entre las señales.,2026-09-04T00:22:00.000Z,2026-09-04T00:22:12.000Z,2026-09-04T00:22:25.041Z,2026-09-04T00:22:40.239Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000348,347,True,True,True,True,True,platano_primero,platano,90,70,90,77,71,6.889,6.103,Pensé en cómo se verían las siluetas desde lejos y comparé sus formas.,2026-09-04T00:29:00.000Z,2026-09-04T00:29:12.000Z,2026-09-04T00:29:20.139Z,2026-09-04T00:29:32.742Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000349,348,True,True,True,True,True,platano_primero,platano,70,90,70,49,67,4.847,5.283,La curva de un símbolo y la geometría del otro orientaron mi elección.,2026-09-04T00:36:00.000Z,2026-09-04T00:36:12.000Z,2026-09-04T00:36:18.097Z,2026-09-04T00:36:29.880Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000350,349,True,True,True,True,True,platano_primero,platano,70,70,70,60,64,7.346,6.294,Intenté escoger opciones que otra persona pudiera considerar puntos focales.,2026-09-04T00:43:00.000Z,2026-09-04T00:43:12.000Z,2026-09-04T00:43:20.596Z,2026-09-04T00:43:33.390Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000351,350,True,True,True,True,True,platano_primero,platano,70,110,70,66,95,2.793,9.463,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-04T00:50:00.000Z,2026-09-04T00:50:12.000Z,2026-09-04T00:50:16.043Z,2026-09-04T00:50:32.006Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000352,351,True,True,True,True,True,platano_primero,platano,50,90,50,78,71,6.019,9.71,Me basé en la geometría de las señales y en una asociación espontánea.,2026-09-04T00:57:00.000Z,2026-09-04T00:57:12.000Z,2026-09-04T00:57:19.269Z,2026-09-04T00:57:35.479Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000353,352,True,True,True,True,True,naranja_primero,naranja,110,110,70,86,80,7.283,8.204,Fue una elección por contraste visual entre una figura compacta y otra alargada.,2026-09-04T01:04:00.000Z,2026-09-04T01:04:12.000Z,2026-09-04T01:04:20.533Z,2026-09-04T01:04:35.237Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000354,353,True,True,True,True,True,naranja_primero,naranja,90,90,50,61,95,9.405,6.917,Pensé en cómo se verían las siluetas desde lejos y comparé sus formas.,2026-09-04T01:11:00.000Z,2026-09-04T01:11:12.000Z,2026-09-04T01:11:22.655Z,2026-09-04T01:11:36.072Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000355,354,True,True,True,True,True,platano_primero,platano,70,110,70,81,81,6.528,8.301,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-04T01:18:00.000Z,2026-09-04T01:18:12.000Z,2026-09-04T01:18:19.778Z,2026-09-04T01:18:34.579Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000356,355,True,True,True,True,True,naranja_primero,naranja,90,90,70,68,73,7.891,6.709,Me basé en la geometría de las señales y en una asociación espontánea.,2026-09-04T01:25:00.000Z,2026-09-04T01:25:12.000Z,2026-09-04T01:25:21.141Z,2026-09-04T01:25:34.350Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000357,356,True,True,True,True,True,platano_primero,platano,70,110,70,74,82,8.254,7.026,"Comparé peso aparente y forma, sin asumir que existiera una respuesta correcta.",2026-09-04T01:32:00.000Z,2026-09-04T01:32:12.000Z,2026-09-04T01:32:21.504Z,2026-09-04T01:32:35.030Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000358,357,True,True,True,True,True,platano_primero,platano,70,90,70,71,87,7.599,4.305,Fue una elección por contraste visual entre una figura compacta y otra alargada.,2026-09-04T01:39:00.000Z,2026-09-04T01:39:12.000Z,2026-09-04T01:39:20.849Z,2026-09-04T01:39:31.654Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000359,358,True,True,True,True,True,naranja_primero,naranja,110,110,90,74,69,9.713,5.443,Fue una elección por contraste visual entre una figura compacta y otra alargada.,2026-09-04T01:46:00.000Z,2026-09-04T01:46:12.000Z,2026-09-04T01:46:22.963Z,2026-09-04T01:46:34.906Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000360,359,True,True,True,True,True,naranja_primero,naranja,110,110,70,82,69,4.297,9.201,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-04T01:53:00.000Z,2026-09-04T01:53:12.000Z,2026-09-04T01:53:17.547Z,2026-09-04T01:53:33.248Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000361,360,True,True,True,True,True,platano_primero,platano,50,90,50,67,91,7.511,5.636,Me basé en la geometría de las señales y en una asociación espontánea.,2026-09-04T02:00:00.000Z,2026-09-04T02:00:12.000Z,2026-09-04T02:00:20.761Z,2026-09-04T02:00:32.897Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000362,361,True,True,True,True,True,platano_primero,platano,50,110,50,73,62,9.535,6.156,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-04T02:07:00.000Z,2026-09-04T02:07:12.000Z,2026-09-04T02:07:22.785Z,2026-09-04T02:07:35.441Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000363,362,True,True,True,True,True,naranja_primero,naranja,70,70,50,62,59,10.419,8.048,Elegí categorías centrales porque imaginé una convención fácil de coordinar.,2026-09-04T02:14:00.000Z,2026-09-04T02:14:12.000Z,2026-09-04T02:14:23.669Z,2026-09-04T02:14:38.217Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000364,363,True,True,True,True,True,naranja_primero,naranja,90,90,90,72,62,1.488,7.27,Intenté escoger opciones que otra persona pudiera considerar puntos focales.,2026-09-04T02:21:00.000Z,2026-09-04T02:21:12.000Z,2026-09-04T02:21:14.738Z,2026-09-04T02:21:28.508Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000365,364,True,True,True,True,True,platano_primero,platano,70,90,70,51,90,5.241,7.29,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-04T02:28:00.000Z,2026-09-04T02:28:12.000Z,2026-09-04T02:28:18.491Z,2026-09-04T02:28:32.281Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000366,365,True,True,True,True,True,naranja_primero,naranja,110,110,70,82,81,8.567,6.41,Pensé en cómo se verían las siluetas desde lejos y comparé sus formas.,2026-09-04T02:35:00.000Z,2026-09-04T02:35:12.000Z,2026-09-04T02:35:21.817Z,2026-09-04T02:35:34.727Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000367,366,True,True,True,True,True,naranja_primero,naranja,90,90,50,73,68,8.994,5.154,La forma redonda me sugirió una velocidad estable y la silueta alargada una menor.,2026-09-04T02:42:00.000Z,2026-09-04T02:42:12.000Z,2026-09-04T02:42:22.244Z,2026-09-04T02:42:33.898Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000368,367,True,True,True,True,True,platano_primero,platano,70,90,70,70,76,4.674,6.958,Me guié por la forma y por el contraste entre ambos símbolos.,2026-09-04T02:49:00.000Z,2026-09-04T02:49:12.000Z,2026-09-04T02:49:17.924Z,2026-09-04T02:49:31.382Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000369,368,True,True,True,True,True,platano_primero,platano,50,90,50,65,73,4.689,2.824,Fue una elección por contraste visual entre una figura compacta y otra alargada.,2026-09-04T02:56:00.000Z,2026-09-04T02:56:12.000Z,2026-09-04T02:56:17.939Z,2026-09-04T02:56:27.263Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000370,369,True,True,True,True,True,naranja_primero,naranja,90,90,50,82,69,7.641,5.736,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-04T03:03:00.000Z,2026-09-04T03:03:12.000Z,2026-09-04T03:03:20.891Z,2026-09-04T03:03:33.127Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000371,370,True,True,True,True,True,naranja_primero,naranja,110,110,90,73,46,7.106,11.999,La forma redonda me sugirió una velocidad estable y la silueta alargada una menor.,2026-09-04T03:10:00.000Z,2026-09-04T03:10:12.000Z,2026-09-04T03:10:20.356Z,2026-09-04T03:10:38.855Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000372,371,True,True,True,True,True,platano_primero,platano,110,110,110,77,76,7.344,9.294,La curva de un símbolo y la geometría del otro orientaron mi elección.,2026-09-04T03:17:00.000Z,2026-09-04T03:17:12.000Z,2026-09-04T03:17:20.594Z,2026-09-04T03:17:36.388Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000373,372,True,True,True,True,True,platano_primero,platano,70,90,70,73,97,3.738,4.169,Me basé en la geometría de las señales y en una asociación espontánea.,2026-09-04T03:24:00.000Z,2026-09-04T03:24:12.000Z,2026-09-04T03:24:16.988Z,2026-09-04T03:24:27.657Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000374,373,True,True,True,True,True,platano_primero,platano,90,110,90,59,72,10.928,6.622,Pensé en cómo se verían las siluetas desde lejos y comparé sus formas.,2026-09-04T03:31:00.000Z,2026-09-04T03:31:12.000Z,2026-09-04T03:31:24.178Z,2026-09-04T03:31:37.300Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000375,374,True,True,True,True,True,naranja_primero,naranja,70,70,70,57,100,11.938,10.552,Usé una intuición visual y mantuve una diferencia moderada entre las señales.,2026-09-04T03:38:00.000Z,2026-09-04T03:38:12.000Z,2026-09-04T03:38:25.188Z,2026-09-04T03:38:42.240Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000376,375,True,True,True,True,True,naranja_primero,naranja,110,110,70,51,65,9.778,14.273,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-04T03:45:00.000Z,2026-09-04T03:45:12.000Z,2026-09-04T03:45:23.028Z,2026-09-04T03:45:43.801Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000377,376,True,True,True,True,True,naranja_primero,naranja,70,70,50,72,53,8.533,6.441,Me basé en la geometría de las señales y en una asociación espontánea.,2026-09-04T03:52:00.000Z,2026-09-04T03:52:12.000Z,2026-09-04T03:52:21.783Z,2026-09-04T03:52:34.724Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000378,377,True,True,True,True,True,naranja_primero,naranja,90,90,70,81,61,7.258,7.321,La forma redonda me sugirió una velocidad estable y la silueta alargada una menor.,2026-09-04T03:59:00.000Z,2026-09-04T03:59:12.000Z,2026-09-04T03:59:20.508Z,2026-09-04T03:59:34.329Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000379,378,True,True,True,True,True,platano_primero,platano,50,70,50,66,76,6.907,7.8,Me guié por la forma y por el contraste entre ambos símbolos.,2026-09-04T04:06:00.000Z,2026-09-04T04:06:12.000Z,2026-09-04T04:06:20.157Z,2026-09-04T04:06:34.457Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000380,379,True,True,True,True,True,platano_primero,platano,50,90,50,87,65,3.414,12.393,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-04T04:13:00.000Z,2026-09-04T04:13:12.000Z,2026-09-04T04:13:16.664Z,2026-09-04T04:13:35.557Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000381,380,True,True,True,True,True,platano_primero,platano,90,110,90,61,90,7.571,6.275,"Comparé peso aparente y forma, sin asumir que existiera una respuesta correcta.",2026-09-04T04:20:00.000Z,2026-09-04T04:20:12.000Z,2026-09-04T04:20:20.821Z,2026-09-04T04:20:33.596Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000382,381,True,True,True,True,True,naranja_primero,naranja,110,110,90,65,76,4.616,5.862,Elegí categorías centrales porque imaginé una convención fácil de coordinar.,2026-09-04T04:27:00.000Z,2026-09-04T04:27:12.000Z,2026-09-04T04:27:17.866Z,2026-09-04T04:27:30.228Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000383,382,True,True,True,True,True,platano_primero,platano,90,90,90,73,73,24.041,6.485,La curva de un símbolo y la geometría del otro orientaron mi elección.,2026-09-04T04:34:00.000Z,2026-09-04T04:34:12.000Z,2026-09-04T04:34:37.291Z,2026-09-04T04:34:50.276Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000384,383,True,True,True,True,True,naranja_primero,naranja,90,90,70,70,61,7.841,2.707,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-04T04:41:00.000Z,2026-09-04T04:41:12.000Z,2026-09-04T04:41:21.091Z,2026-09-04T04:41:30.298Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000385,384,True,True,True,True,True,platano_primero,platano,50,90,50,65,65,4.939,15.048,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-04T04:48:00.000Z,2026-09-04T04:48:12.000Z,2026-09-04T04:48:18.189Z,2026-09-04T04:48:39.737Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000386,385,True,True,True,True,True,naranja_primero,naranja,90,90,50,74,66,6.593,4.03,Intenté escoger opciones que otra persona pudiera considerar puntos focales.,2026-09-04T04:55:00.000Z,2026-09-04T04:55:12.000Z,2026-09-04T04:55:19.843Z,2026-09-04T04:55:30.373Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000387,386,True,True,True,True,True,platano_primero,platano,90,110,90,70,79,16.592,12.127,Intenté escoger opciones que otra persona pudiera considerar puntos focales.,2026-09-04T05:02:00.000Z,2026-09-04T05:02:12.000Z,2026-09-04T05:02:29.842Z,2026-09-04T05:02:48.469Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000388,387,True,True,True,True,True,naranja_primero,naranja,90,90,50,63,69,2.893,5.811,Pensé en cómo se verían las siluetas desde lejos y comparé sus formas.,2026-09-04T05:09:00.000Z,2026-09-04T05:09:12.000Z,2026-09-04T05:09:16.143Z,2026-09-04T05:09:28.454Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000389,388,True,True,True,True,True,naranja_primero,naranja,90,90,70,76,69,4.192,5.637,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-04T05:16:00.000Z,2026-09-04T05:16:12.000Z,2026-09-04T05:16:17.442Z,2026-09-04T05:16:29.579Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000390,389,True,True,True,True,True,platano_primero,platano,50,110,50,70,55,5.344,1.707,La forma redonda me sugirió una velocidad estable y la silueta alargada una menor.,2026-09-04T05:23:00.000Z,2026-09-04T05:23:12.000Z,2026-09-04T05:23:18.594Z,2026-09-04T05:23:26.801Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000391,390,True,True,True,True,True,naranja_primero,naranja,90,90,50,73,81,5.061,7.185,Pensé en cómo se verían las siluetas desde lejos y comparé sus formas.,2026-09-04T05:30:00.000Z,2026-09-04T05:30:12.000Z,2026-09-04T05:30:18.311Z,2026-09-04T05:30:31.996Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000392,391,True,True,True,True,True,naranja_primero,naranja,90,90,90,70,85,5.841,7.831,Pensé en cómo se verían las siluetas desde lejos y comparé sus formas.,2026-09-04T05:37:00.000Z,2026-09-04T05:37:12.000Z,2026-09-04T05:37:19.091Z,2026-09-04T05:37:33.422Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000393,392,True,True,True,True,True,platano_primero,platano,90,110,90,82,75,21.265,4.112,Me guié por la forma y por el contraste entre ambos símbolos.,2026-09-04T05:44:00.000Z,2026-09-04T05:44:12.000Z,2026-09-04T05:44:34.515Z,2026-09-04T05:44:45.127Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000394,393,True,True,True,True,True,naranja_primero,naranja,90,90,70,100,75,4.707,6.908,Me guié por la forma y por el contraste entre ambos símbolos.,2026-09-04T05:51:00.000Z,2026-09-04T05:51:12.000Z,2026-09-04T05:51:17.957Z,2026-09-04T05:51:31.365Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000395,394,True,True,True,True,True,platano_primero,platano,70,70,70,37,68,7.586,12.17,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-04T05:58:00.000Z,2026-09-04T05:58:12.000Z,2026-09-04T05:58:20.836Z,2026-09-04T05:58:39.506Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000396,395,True,True,True,True,True,naranja_primero,naranja,90,90,70,70,69,15.671,13.054,La forma redonda me sugirió una velocidad estable y la silueta alargada una menor.,2026-09-04T06:05:00.000Z,2026-09-04T06:05:12.000Z,2026-09-04T06:05:28.921Z,2026-09-04T06:05:48.475Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000397,396,True,True,True,True,True,platano_primero,platano,50,110,50,71,58,5.876,4.941,Usé una intuición visual y mantuve una diferencia moderada entre las señales.,2026-09-04T06:12:00.000Z,2026-09-04T06:12:12.000Z,2026-09-04T06:12:19.126Z,2026-09-04T06:12:30.567Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000398,397,True,True,True,True,True,platano_primero,platano,70,110,70,77,77,6.418,6.27,Fue una elección por contraste visual entre una figura compacta y otra alargada.,2026-09-04T06:19:00.000Z,2026-09-04T06:19:12.000Z,2026-09-04T06:19:19.668Z,2026-09-04T06:19:32.438Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000399,398,True,True,True,True,True,platano_primero,platano,70,110,70,64,73,7.76,10.366,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-04T06:26:00.000Z,2026-09-04T06:26:12.000Z,2026-09-04T06:26:21.010Z,2026-09-04T06:26:37.876Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000400,399,True,True,True,True,True,naranja_primero,naranja,50,50,50,67,82,13.075,6.559,La forma redonda me sugirió una velocidad estable y la silueta alargada una menor.,2026-09-04T06:33:00.000Z,2026-09-04T06:33:12.000Z,2026-09-04T06:33:26.325Z,2026-09-04T06:33:39.384Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000401,400,True,True,True,True,True,platano_primero,platano,50,90,50,75,52,9.904,10.895,"Comparé peso aparente y forma, sin asumir que existiera una respuesta correcta.",2026-09-04T06:40:00.000Z,2026-09-04T06:40:12.000Z,2026-09-04T06:40:23.154Z,2026-09-04T06:40:40.549Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000402,401,True,True,True,True,True,naranja_primero,naranja,110,110,90,73,76,5.956,5.91,Usé una intuición visual y mantuve una diferencia moderada entre las señales.,2026-09-04T06:47:00.000Z,2026-09-04T06:47:12.000Z,2026-09-04T06:47:19.206Z,2026-09-04T06:47:31.616Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000403,402,True,True,True,True,True,platano_primero,platano,90,110,90,81,44,9.941,7.055,Me guié por la forma y por el contraste entre ambos símbolos.,2026-09-04T06:54:00.000Z,2026-09-04T06:54:12.000Z,2026-09-04T06:54:23.191Z,2026-09-04T06:54:36.746Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000404,403,True,True,True,True,True,platano_primero,platano,70,90,70,79,57,6.598,4.455,Me basé en la geometría de las señales y en una asociación espontánea.,2026-09-04T07:01:00.000Z,2026-09-04T07:01:12.000Z,2026-09-04T07:01:19.848Z,2026-09-04T07:01:30.803Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000405,404,True,True,True,True,True,platano_primero,platano,90,90,90,68,71,14.093,7.338,Fue una elección por contraste visual entre una figura compacta y otra alargada.,2026-09-04T07:08:00.000Z,2026-09-04T07:08:12.000Z,2026-09-04T07:08:27.343Z,2026-09-04T07:08:41.181Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000406,405,True,True,True,True,True,naranja_primero,naranja,110,110,90,77,55,12.357,5.581,Intenté escoger opciones que otra persona pudiera considerar puntos focales.,2026-09-04T07:15:00.000Z,2026-09-04T07:15:12.000Z,2026-09-04T07:15:25.607Z,2026-09-04T07:15:37.688Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000407,406,True,True,True,True,True,naranja_primero,naranja,90,90,50,80,69,10.401,6.409,La forma redonda me sugirió una velocidad estable y la silueta alargada una menor.,2026-09-04T07:22:00.000Z,2026-09-04T07:22:12.000Z,2026-09-04T07:22:23.651Z,2026-09-04T07:22:36.560Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000408,407,True,True,True,True,True,platano_primero,platano,70,110,70,85,77,4.27,6.438,"Comparé peso aparente y forma, sin asumir que existiera una respuesta correcta.",2026-09-04T07:29:00.000Z,2026-09-04T07:29:12.000Z,2026-09-04T07:29:17.520Z,2026-09-04T07:29:30.458Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000409,408,True,True,True,True,True,naranja_primero,naranja,130,130,70,62,53,5.445,8.53,Elegí categorías centrales porque imaginé una convención fácil de coordinar.,2026-09-04T07:36:00.000Z,2026-09-04T07:36:12.000Z,2026-09-04T07:36:18.695Z,2026-09-04T07:36:33.725Z,sintetico_docente,1.0.0-demo
